"","id","NAME","host.id","host_identity_verified","host.name","neighbourhood.group","neighbourhood","lat","long","country","country.code","instant_bookable","cancellation_policy","room.type","Construction.year","price","service.fee","minimum.nights","number.of.reviews","last.review","reviews.per.month","review.rate.number","calculated.host.listings.count","availability.365","house_rules","license"
"235",1130574,"",21781584182,"verified","Miller","Manhattan","SoHo",40.72003,-74.00262,"United States","US",TRUE,"strict","Entire home/apt",2014,"$228 ","$46 ",4,94,"6/23/2019",0.99,1,1,9,"Quiet house, respectful of other units in the building.",""
"236",1131127,"",12938638555,"unconfirmed","Dixon","Manhattan","Greenwich Village",40.73194,-73.99474,"United States","US",TRUE,"moderate","Entire home/apt",2011,"$874 ","$175 ",5,10,"5/11/2019",0.1,4,1,256,"Guest should bring own towels; sheets are provided.",""
"237",1131679,"",74291995690,"unconfirmed","Cameron","Manhattan","East Harlem",40.79163,-73.94573,"United States","US",FALSE,"flexible","Entire home/apt",2020,"$1,052 ","$210 ",28,183,"9/29/2018",1.83,2,2,-6,"- We have school age children and request that our guests do not come and go and after 11pm on weekdays.",""
"238",1132231,"City Room - Private Luxury Suite",34228394206,"verified","Clark","Manhattan","Harlem",40.8118,-73.94434,"United States","US",TRUE,"moderate","Private room",2011,"$1,127 ","$225 ",1,189,"6/11/2019",1.82,3,5,83,"",""
"239",1132783,"Private Room/bath Luxurious Harlem",6289503909,"unconfirmed","Payne","Manhattan","Harlem",40.81583,-73.94707,"United States","US",FALSE,"flexible","Private room",NA,"$137 ","$27 ",2,1,"10/7/2018",0.11,4,1,173,"smoking outside no pets quiet friendly people preferred",""
"240",1133336,"The gem of the East Village",73371624660,"verified","Russell","Manhattan","East Village",40.72654,-73.98049,"United States","US",TRUE,"flexible","Entire home/apt",NA,"$138 ","$28 ",2,127,"6/20/2019",1.22,4,1,386,"Quiet times are 9pm-8am. Please note that there are children in the house getting up for school at 6 am on Thursdays and Fridays. This is not the ideal place for late-sleepers! All overnight guests must be booked through Airbnb. If you plan to have visitors to your room please check with us beforehand. No smoking or drugs in the house. Moderate drinking ok. No candles or any open flames. ",""
"241",1133888,"Bright and spacious, garden below!",38278567651,"unconfirmed","Cooper","Manhattan","Upper West Side",40.80021,-73.96071,"United States","US",FALSE,"moderate","Entire home/apt",NA,"$597 ","$119 ",4,4,"8/25/2017",0.04,3,1,201,"All overnight guests must be booked through Airbnb. If you plan to have visitors to your room please check with us beforehand. No candles or other open flames. No smoking, or drugs in the house.  Moderate drinking ok. ",""
"242",1134440,"ACCOMMODATIONS GALORE #2",81849555528,"verified","Richardson","","East Harlem",40.80942,-73.93936,"United States","US",FALSE,"flexible","Entire home/apt",NA,"$252 ","$50 ",3,135,"6/20/2019",1.3,1,3,109,"I'm a semi kosher vegetarian which means that I don't bring any pork or shelled fish into the house.  Chicken/Red meat is fine. Please confirm in your message that you're ok with this ""house rule.""",""
"243",1134993,"Colorful Private One Bedroom Apt",39174831196,"verified","Allen","Manhattan","Little Italy",40.71961,-73.9954,"United States","US",TRUE,"flexible","Entire home/apt",NA,"$959 ","$192 ",2,21,"12/12/2015",0.2,5,1,12,"Follow the Golden Rule of treating others (homes) as you'd like (your home) to be treated.  Jamaica Plain is a neighborhood with a lot of families, so please no parties and maintain noise levels after 11 pm and before 7 am.  Pets are okay, smoking is not.",""
"244",1135545,"Huge Chelsea Loft",27743402115,"verified","Thomas","Manhattan","Chelsea",40.74358,-74.00027,"United States","US",FALSE,"flexible","Entire home/apt",2006,"$595 ","$119 ",2,35,"7/27/2017",0.34,1,1,0,"- has to be clean!",""
"245",1136097,"Great room in great location",27437089550,"unconfirmed","Tucker","Manhattan","Harlem",40.80335,-73.9575,"United States","US",FALSE,"moderate","Private room",2010,"$1,076 ","$215 ",14,10,"6/1/2019",2.21,3,2,319,"Be respectful of my roommates and my dogs.",""
"246",1136650,"Exclusive Room with Private Bath in  LES",6670990373,"unconfirmed","Warren","Manhattan","Chinatown",40.71445,-73.9908,"United States","US",FALSE,"strict","Private room",2008,"$956 ","$191 ",4,171,"6/23/2019",1.8,5,2,50,"SUMMER SEASON: We have 2 A/C units in apartment, please do not move them, they must remain where they are for electrical reasons and they have to be on a certain angle as well. They are heavy too. Please turn them off when you are not in the condo. It’s an older home; don’t over charge electricity; the circuit breaker will pop if too much charged electricity... (Read utilities on the “house notes”) We ask our guests to be considerate of our neighbors and keep noise levels reasonable. This is a quiet neighborhood.",""
"247",1137202,"Quiet, clean midtown apt w. elevato",56864395436,"unconfirmed","Taylor","Manhattan","Midtown",40.75749,-73.96897,"United States","US",TRUE,"moderate","Entire home/apt",2015,"$81 ","$16 ",200,92,"4/30/2019",0.9,1,1,118,"No candles. Close and lock windows when you leave the house. Clean up after yourself in the bathroom and the kitchen. Mutual respect and have fun! If you want to have an event or party, let's check in about it first.",""
"248",1137754,"BK Sweet Suite w/Kitchen&FullBath",95787147567,"unconfirmed","Mason","Brooklyn","East Flatbush",40.64446,-73.9503,"United States","US",TRUE,"strict","Entire home/apt",2011,"$472 ","$94 ",3,238,"6/14/2019",2.3,NA,1,350,"Relax and enjoy. Kitchen fully equipped. Linens and towels supplied.  No smoking. No candles. And, sorry, but this is a place for one adult or a couple. Not suitable for kids.",""
"249",1138306,"Great East Village Apartment Rental",68034176973,"unconfirmed","Hunt","Manhattan","East Village",40.7268,-73.99079,"United States","US",TRUE,"moderate","Entire home/apt",2018,"$1,058 ","$212 ",50,56,"5/26/2019",0.58,NA,1,85,"As mentioned, this is a quiet neighborhood with a mix of young people starting out and families, and we have neighbors living above us in the house and on either side of the house.  As such, loud, late night parties will not be hosted here. We would hope that this house would serve as your staging place to a great Boston experience, but that the bulk of that experience will occur while you are out exploring the area!",""
"250",1138859,"BROWNSTONE SUNDRENCHED BEAUTY",49595827306,"","Richardson","","Bushwick",40.688,-73.9171,"United States","US",TRUE,"moderate","Entire home/apt",2022,"$1,028 ","$206 ",3,111,"",2.13,NA,1,150,"Please review the terms of this rental agreement. Enclosed is our rental contract and rules. Please read carefully. If you have any questions please don't hesitate to contact me before submitting your payment. By submitting your deposit you agree to these terms, and the fee and dates outlined in the booking email. Please make sure that you have provided us with a cell phone for the primary contact as well as the EXACT number of occupants. Our rates are based on 2 person occupancy. We charge $25 per person, per night for additional persons.  The unit is located at 256 Amory St. #1, Jamaica Plain, MA If you need directions don’t hesitate to call Christine at (PHONE NUMBER HIDDEN). Your confirmation is as follows: Check-in: after 3pm EST (No early check-in please)  Check-out: by 10 am EST (No late check-outs please) Pre-arrival info will be emailed to you before check in. By submitting my deposit, I agree to all terms and conditions of this agreement RENTAL RULES AND REGULATIONS  Arthouse",""
"251",1139411,"A SpeciaL!! Private Room in NY",59031426800,"","Taylor","Staten Island","Tompkinsville",40.63536,-74.08537,"United States","US",TRUE,"flexible","Private room",2006,"$725 ","$145 ",2,193,"",NA,NA,6,138,"",""
"252",1139963,"B NYC Staten Alternative...",13992927619,"","Fowler","Staten Island","Tompkinsville",40.63627,-74.08543,"United States","US",TRUE,"strict","Private room",2017,"$784 ","$157 ",2,147,"",NA,NA,6,-1,"Rules are detailed in the House Manual, which was emailed to you. There is also a printed copy of the house manual in the condo. Summary: - no guests other than those arranged with host. - no parties. - no smoking. - please be respectful of our neighbors. - please follow the check-out list provided. Failure to follow house rules will result in forfeiture of your security deposit.",""
"253",1140516,"C Private Room By The Ferry",86997411863,"","Murphy","Staten Island","Tompkinsville",40.63518,-74.08546,"United States","US",TRUE,"flexible","Private room",2022,"$593 ","$119 ",2,177,"",NA,NA,6,313,"#NAME?",""
"254",1141068,"Smallest House In The Village",13282897809,"","Rogers","Manhattan","East Village",40.72477,-73.98161,"United States","US",TRUE,"strict","Entire home/apt",2014,"$1,067 ","$213 ",3,185,"5/24/2019",NA,4,2,248,"",""
"255",1141620,"Beautiful modern studio apartment in heart of NYC",94532787850,"","Davis","Manhattan","Chelsea",40.74238,-73.99567,"United States","US",FALSE,"strict","Entire home/apt",2008,"$794 ","$159 ",9,62,"6/21/2019",NA,2,2,80,"",""
"256",1142173,"Beautiful Landmarked Duplex",87944779917,"","Baker","Brooklyn","Greenpoint",40.72945,-73.95511,"United States","US",TRUE,"moderate","Entire home/apt",2008,"$842 ","$168 ",3,124,"6/16/2058",1.22,4,3,230,"No rules per say. I just ask that you respect my friendly ""building mates"" with noise levels. Oh, and no smoking or pets please!",""
"257",1142725,"BROOKLYN > Guest Room w/ Queen Bed in Williamsburg",97374363906,"verified","Richardson","Brooklyn","Williamsburg",40.70763,-73.95177,"United States","US",FALSE,"moderate","Private room",2019,"$1,164 ","$233 ",2,181,"6/23/2019",1.77,1,2,145,"ANDREA’S HOUSE RULES:  ** The PINK ROOM is a room in a no-shoes house. Please [BRING] wear slippers or inside-only shoes.  ** All overnight guests must be booked through Airbnb. If you plan to have visitors during your stay, please check with us beforehand.  ** Please help us avoid any staining and damage to the furniture & linens by keeping food and beverages out of the bed. [**For MAKEUP REMOVAL please use the wipes provided and/or the dark washcloth.]  ** Enjoy our PINK ROOM, our BEVERAGE AREA in the living room, the bathroom, and please ** leave these spaces clean & tidy as you found  them **  ** As it states in the “Amenities” section on my listing, I do not provide breakfast (unless you have made a specific arrangement for meals with me). I do offer a few things to get you started. However, there are always several options for coffee in the freezer and other beverage materials in the beverage section.  ** Please hang coats and LEAVE shoes/boots in the hall  ** Please leave towels",""
"258",1143277,"D Private Che@p Room 2 Explore NYC",60931330665,"verified","Lloyd","Staten Island","Tompkinsville",40.63481,-74.08519,"United States","US",FALSE,"moderate","Private room",2010,"$1,032 ","$206 ",2,333,"7/2/2019",3.19,5,6,NA,"No loud noise.  Calm pets ok.  Friendly welcome!",""
"259",1143829,"Safe cute near subway& Manhattan NY NY retro style",3323425751,"unconfirmed","Perry","Queens","Astoria",40.75384,-73.91433,"United States","US",TRUE,"flexible","Entire home/apt",2005,"$545 ","$109 ",5,441,"6/24/2019",4.5,5,1,NA,"No smoking, no loud parties. I would consider a pet, for an extra fee.",""
"260",1144382,"Large and Cozy Private Bedroom",87014850347,"unconfirmed","Richardson","Brooklyn","Kensington",40.64106,-73.97426,"United States","US",FALSE,"flexible","Private room",2013,"$786 ","$157 ",1,45,"5/16/2019",0.46,4,2,NA,"House quiet hours are from 10 pm to 8 am.  We ask guests to simply be respectful and mindful that there are others living downstairs.  We also ask guests to remember that although you will have your own private space, this is not a hotel or even a room for rent, it is a private home that we will be sharing.  As such, we ask you to treat the apartment and its' contents as any guest would in a private home and to keep it clean and leave it as you find it.  There are no overnight guests in our home other than those on the actual reservtion. If there is a last minute situation, please check with us first.  There are no pets or smoking anywhere on the premises inside or out, or any other open flames.",""
"261",1144934,"Small tidy bedroom in duplex",40815560652,"unconfirmed","Brown","Brooklyn","Park Slope",40.66793,-73.98327,"United States","US",FALSE,"flexible","Private room",2018,"$114 ","$23 ",14,9,"8/29/2016",0.09,5,2,NA,"Quiet time (including TV sound turned low) at 9:30 PM, though guests, of course, can come and go before and after that. Just be respectful that this is also a house where we live and work. Also, no smoking and no pets - thanks.",""
"262",1145486,"LL3",21787820811,"verified","Foster","Bronx","Clason Point",40.81309,-73.85514,"United States","US",TRUE,"moderate","Private room",2005,"$643 ","$129 ",2,0,"",NA,1,7,NA,"Respect our home and our house is your house. Checkout is 11 am at the end of your stay. You are welcome to leave your bags for the day. Please let us know when you plan to arrive. Depending on circumstances we can be very flexible.",""
"263",1146039,"DOMINIQUE'S NY mini efficiency* wifi*metro*quiet",73292273095,"verified","Hamilton","","Eastchester",40.88057,-73.83572,"United States","US",TRUE,"flexible","Entire home/apt",2016,"$909 ","$182 ",2,38,"6/27/2019",0.5,4,13,NA,"Please do not let any of the animals outside! Quiet hours are from 10 pm - 6:30 am on weekdays, 11 pm - 8:30 am on weekends. Please be considerate and clean up after yourself in the kitchen and bathroom, as they are shared. We use the shower in the shared bathroom, so we appreciate it if you would refrain from lingering there in the mornings. No smoking allowed anywhere on the premises.",""
"264",1146591,"Private, Large & Sunny Top Floor Apt  w/W&D",4292764830,"verified","Reed","Brooklyn","Bedford-Stuyvesant",40.68236,-73.94314,"United States","US",FALSE,"flexible","Entire home/apt",2007,"$841 ","$168 ",399,248,"6/25/2019",2.39,4,2,NA,"We hope you will be nice to the dogs, quiet in your comings and goings and respectful of our Eco, vegetarian ways. Please take off your shoes when you come in and clean up after yourself.",""
"265",1147143,"Cottage in the Village",65603422910,"verified","Lloyd","Manhattan","East Village",40.72185,-73.98246,"United States","US",TRUE,"moderate","Entire home/apt",2019,"$73 ","$15 ",5,143,"6/19/2019",1.38,1,2,NA,"Please be respectful of my things! I have a lot of stuff that I have collected over the years. Absolutely NO smoking.  This is a really relaxing space and the neighbors are all really cool.  -Pets are allowed",""
"266",1147696,"BEDROOM1 FOR RENT 10min from Manhan",20568220502,"unconfirmed","Tucker","Brooklyn","Bedford-Stuyvesant",40.68503,-73.95385,"United States","US",TRUE,"strict","Private room",2019,"$1,143 ","$229 ",3,36,"8/19/2018",0.41,5,4,NA,"Please be mindful after 23:00 in the kitchen or bathroom.",""
"267",1148248,"HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM",84001079377,"verified","","Manhattan","Inwood",40.86648,-73.9263,"United States","US",FALSE,"strict","Private room",2003,"$373 ","$75 ",7,0,"",NA,NA,2,NA,"",""
"268",1148800,"Williamsburg near soho. / loftbed",7621262871,"unconfirmed","","Brooklyn","Williamsburg",40.7069,-73.95467,"United States","US",TRUE,"moderate","Private room",2013,"$572 ","$114 ",17,14,"1/7/2019",0.14,NA,4,NA,"",""
"269",1149352,"Prime East Village 1 Bedroom",28535518402,"unconfirmed","","Manhattan","East Village",40.72807,-73.98594,"United States","US",TRUE,"flexible","Entire home/apt",2012,"$136 ","$27 ",3,0,"",NA,NA,1,NA,"1) We live in a quiet neighborhood so no loud noise after 10:00 pm.  2) No outside guests after 10:00 pm. 3) No overnight guests not listed on the reservation.",""
"270",1149905,"BROOKLYN  STUDIO APARTMENT",73297206234,"unconfirmed","","Brooklyn","Crown Heights",40.6778,-73.94339,"United States","US",TRUE,"moderate","Private room",2007,"$383 ","$77 ",3,279,"6/24/2019",2.69,NA,1,NA,"",""
"271",1150457,"",87092192250,"verified","","Brooklyn","Bedford-Stuyvesant",40.68317,-73.94701,"United States","US",TRUE,"strict","Private room",2012,"$343 ","$69 ",4,18,"1/2/2019",0.22,NA,4,NA,"No smoking please. Sorry but no pets. No drinking to excess. No drugs. No children or guests under 21. ",""
"272",1151009,"",17537448427,"verified","","Brooklyn","Crown Heights",40.6761,-73.9529,"United States","US",TRUE,"strict","Private room",2011,"$1,095 ","$219 ",6,50,"5/26/2019",3.55,3,1,NA,"All outside doors including door to the backyard are to remain closed and locked at all times.   No smoking in any area including backyard and front porch. Quiet hours are from 10 pm to 8 am. 11:30 on weekend.  No parties or guests allowed in the property other than people who book the room.  No cooking. Cold foods, salads, sandwiches, microwaveable food only.  Clean after yourself.  Lost keys replacement $100 (to replace lock)",""
"273",1151562,"",35556849395,"verified","","Brooklyn","Crown Heights",40.67586,-73.95155,"United States","US",TRUE,"moderate","Private room",2007,"$503 ","$101 ",2,227,"6/27/2019",2.27,2,2,NA,"Check-in and check-out times are flexible. In general, afternoon/evening check-ins and morning/early afternoon check-outs are preferred. Guests are expected to be respectful and independent.  Guests are welcome to use the kitchen, and are asked to clean up after themselves.",""
"274",1152114,"Amazing  Sunny & Breezy Home In the Heart of  NYC",93362038010,"verified","Mitchell","Manhattan","Little Italy",40.71702,-73.99811,"United States","US",FALSE,"strict","Entire home/apt",2008,"$895 ","$179 ",14,1,"1/2/2019",0.16,2,1,NA,"",""
"275",1152666,"ENJOY Downtown NYC!!",7784280062,"verified","Gibson","Manhattan","East Village",40.72321,-73.98157,"United States","US",TRUE,"moderate","Private room",2010,"$426 ","$85 ",2,203,"6/23/2019",1.96,3,2,NA,"No smoking inside. Be tidy, we don't have a maid so treat our house like you'd want us to treat yours, simple really. Don't throw a ""rager"". Be respectful.",""
"276",1153219,"Charming UWS Treehouse Apt",37061887763,"verified","Owens","Manhattan","Upper West Side",40.77956,-73.98098,"United States","US",FALSE,"strict","Entire home/apt",2022,"$1,127 ","$225 ",2,210,"7/6/2019",2.1,2,1,267,"",""
"277",1153771,"Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn",11267838049,"unconfirmed","Miller","Brooklyn","Bedford-Stuyvesant",40.68276,-73.95264,"United States","US",TRUE,"strict","Private room",2015,"$368 ","$74 ",5,64,"1/5/2019",0.67,5,1,300,"THIS IS A NON-SMOKING RESIDENCE. NO Children under the age of 16  Smoking is permitted on the outside front porch deck only. Quiet hours are from 11:00 p.m. - 7:00 a.m. No pets allowed. Be respectful of your neighbors.",""
"278",1154323,"Room in S3rd/Bedford, Williamsburg",82126050175,"unconfirmed","Smith","Brooklyn","Williamsburg",40.71368,-73.9626,"United States","US",FALSE,"flexible","Private room",2016,"$679 ","$136 ",3,0,"",NA,2,1,350,"Shoes are removed at the door to keep the house clean; slippers will be provided.  Guests should be polite, courteous and respectful. Guests seeking to book 5 days or more must have a completed profile, at least three verifications and at least two reviews and/or references.  Exceptions to this policy may be granted individually as warranted.  Please write to inquire. There is no smoking allowed on the property. This is an environmentally friendly home and guests are encouraged to be sensitive to their use of natural resources.  For example, twenty-minute long showers are discouraged.",""
"279",1154875,"CHARMING EAST VILLAGE 2 (or 1) BR",18425219763,"unconfirmed","Chapman","Manhattan","East Village",40.72956,-73.98158,"United States","US",FALSE,"moderate","Entire home/apt",2012,"$850 ","$170 ",7,5,"1/3/2019",0.15,4,1,33,"Thanks for not smoking and leaving your pets at home! Thanks for keeping the house locked. Thanks for not throwing parties. And... all of the usual stuff that is just good common sense like using coasters and place mats and returning the apartment to the way it looked when you arrived. There is no parking in the driveway. At the end of your stay, please strip the beds and put the sheets in the pantry or on the bathroom floor. Towels can be put with the sheets. Trash and recycling pick up is on Tuesdays. If you are staying through a Tuesday, please put your garbage and recycling outside in the appropriate barrels Monday night or by 7:00 am on Tuesdays. THANKS!",""
"280",1155428,"Farmhouse Apartment in Williamsburg",29306345588,"unconfirmed","Owens","Brooklyn","Williamsburg",40.71069,-73.95175,"United States","US",TRUE,"moderate","Entire home/apt",2006,"$1,003 ","$201 ",10,49,"6/29/2019",0.48,1,1,407,"We hope you’ll enjoy our Boston home and that you will care for it as we do. We do not allow pets or smoking in the house.",""
"281",1155980,"Bright+Spacious Williamsburg Abode!",32635231420,"verified","Nelson","Brooklyn","Williamsburg",40.70863,-73.94641,"United States","US",TRUE,"moderate","Entire home/apt",2022,"$875 ","$175 ",NA,132,"7/7/2019",1.27,5,1,422,"Please do not rent this house if you plan to party. This is a quiet house in a quiet neighborhood. Other than that, we are pretty laid back.",""
"282",1156532,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",60088050246,"unconfirmed","Cooper","Manhattan","Harlem",40.82888,-73.94307,"United States","US",TRUE,"strict","Private room",2006,"$953 ","$191 ",NA,20,"1/2/2019",0.26,3,1,378,"Non Smoking, No illicit Drug Usage. Keep loud music to a minimum. Soiled shoes please keel outside. Thank you.",""
"283",1157085,"Beautiful 1 Bedroom Apt Park Slope",57936271725,"verified","Payne","Brooklyn","Park Slope",40.67319,-73.97323,"United States","US",FALSE,"flexible","Entire home/apt",2007,"$720 ","$144 ",NA,11,"5/2/2013",0.11,5,1,46,"- Quiet hours from 10 p.m - 7 a.m. - No loud parties or events - No illegal substance or activity",""
"284",1157637,"CHARMING CARROLL GARDENS APT.",33238731556,"verified","Higgins","Brooklyn","Carroll Gardens",40.67846,-73.99443,"United States","US",TRUE,"flexible","Entire home/apt",2004,"$387 ","$77 ",NA,51,"7/1/2019",0.57,4,1,101,"You will be sharing a bathroom, so you must be considerate of time spent in the bathroom in the morning when getting ready. If you use the kitchen, please put the dirty cups, bowls, plates, and silverware in the dirty dishes tub, and hand wash all of the pots, pans, and cooking tools you use. Please clean up any mess you may have made. Remember to turn on the fan when using the stove or oven so the fire alarm does not go off from the steam! Please only smoke outside, away from the apartment building, and dispose of your cigarettes responsibly. Checkout: Checkout is at 11:00 am, please inquire if you would like to check out later or leave your bags with us for the day. If we are not awake/home when you leave, please leave the passes on the desk in your room, lock the front door behind you, and put your keys in the lock box behind the front stair case.",""
"285",1158189,"Private Bedroom Brownstone Brooklyn",16343223827,"unconfirmed","Thompson","Brooklyn","Crown Heights",40.6715,-73.94808,"United States","US",TRUE,"flexible","Private room",2014,"$662 ","$132 ",NA,15,"6/30/2019",0.15,5,5,210,"Please only smoke across the street, (smoke travels) there's a lovely green space and a bus shelter if raining Please, no bikes on the fence in front of the house. There's plenty of places to park the bikes. I have a wonderful dog, he's submissive with people, unfortunately aggressive with other dogs. I'm unable to welcome other dogs in the space.",""
"286",1158742,"East Village Loft with Piano & Patio",28086905848,"unconfirmed","Clark","Manhattan","East Village",40.72681,-73.98534,"United States","US",TRUE,"moderate","Entire home/apt",2007,"$375 ","$75 ",NA,67,"6/25/2019",1.31,2,1,104,"No candles. Close and lock windows when you leave the house. Please clean up after yourself in the bathroom and the kitchen. And have fun! If you want to have an event or party, we are open to that, but we should check in about that before you make plans.",""
"287",1159294,"Lower East Side Magic Room",62992139309,"","Payne","Manhattan","Lower East Side",40.71904,-73.99392,"United States","US",TRUE,"strict","Private room",NA,"$706 ","$141 ",NA,109,"6/23/2019",1.11,4,3,350,"You have a private room but sounds should be moderate for me and the neighbors  Quiet at 11pm   No Pets  No Parties  No Smoking",""
"288",1159846,"**Fantastic Williamsburg Apt**",98480978167,"","Baker","","Williamsburg",40.71031,-73.9583,"United States","US",FALSE,"moderate","Entire home/apt",NA,"$387 ","$77 ",NA,9,"2/16/2019",0.11,4,1,323,"Maximum of 2 guests staying in the studio.  No smoking anywhere in or outside the property.  No pets anywhere in or outside the property.  No parties anywhere in or outside the property.  No parking on our property or in the driveways.  No frying food.  No extreme temperature settings.   Any broken house rules, including evidence of cigarette butts, ashes, odors, stained linens, damaged furniture, or missing items will result in loss of deposit. All doors must be locked, and all lights should be turned off each time you leave. We kindly ask that you respect our property and our neighbors in this wonderful community.",""
"289",1160398,"West Harlem Home Base - Eco-Apt.",82083475949,"","Brown","Manhattan","Harlem",40.81322,-73.95306,"United States","US",FALSE,"strict","Entire home/apt",NA,"$487 ","$97 ",NA,187,"6/23/2019",1.87,2,1,34,"1.Check-ins Monday – Friday will preferably only happen between 6pm – 10:30pm because we work full-time. However, exceptions can be made. If you really need to check in at another time we are flexible and can try to coordinate accordingly.   2.We are only renting the bottom floor where the private room and bathroom is. The rest of the house is off limits for short stays. If you are staying for more than 1 week and would like to have access to cooking and other areas of the house please let us know. We are pretty easy going.  3.No smoking, No animals, No house parties.  4.The maximum number of guests allowed in this room is two. (Both have to be registered on the original reservation). Surprise additional guests are not allowed.  5.We are trustworthy, clean and respectful and expect our guests to be the same.  6.This is a calm, quiet neighborhood, so we ask that guests please adjust their volumes accordingly.  7.I ask that guests leave rooms the same way they found them, making sure to ",""
"290",1160951,"Charming Garden Apt in Park Slope",83307746837,"","Jones","Brooklyn","Park Slope",40.67732,-73.98225,"United States","US",TRUE,"flexible","Entire home/apt",NA,"$779 ","$156 ",NA,214,"6/23/2019",2.08,4,2,188,"We live on the 3rd floor of a 3-family house, so please minimize noise for our neighbors, especially at night and when entering or exiting.  Our bedroom and office are not for guest use.",""
"291",1161503,"Lovely, Modern, Garden Apartment",72299294739,"","Williams","Brooklyn","Gowanus",40.68076,-73.9896,"United States","US",FALSE,"flexible","Entire home/apt",NA,"$209 ","$42 ",NA,69,"7/1/2019",0.79,3,2,96,"Please clean after yourself, wipe spilled water after using the bathroom, do not smoke in the apartment and treat the place as you would treat your home! Please let us know about pets or service animals in advance.",""
"292",1162055,"Central Park 1BR sunny condo",72771681789,"","Payne","Manhattan","East Harlem",40.79603,-73.94903,"United States","US",TRUE,"strict","Entire home/apt",NA,"$1,083 ","$217 ",NA,22,"6/15/2019",0.26,2,1,352,"No smoking  Not pets  No parties or events No candles",""
"293",1162608,"Cozy Garden Apartment  in Williamsburg",39776214246,"","Ellis","Brooklyn","Williamsburg",40.71492,-73.96282,"United States","US",FALSE,"flexible","Entire home/apt",NA,"$616 ","$123 ",NA,56,"5/6/2019",0.56,3,1,78,"You will be sharing a bathroom, so you must be considerate of time spent in the bathroom in the morning when getting ready. If you use the kitchen, please put the dirty cups, bowls, plates, and silverware in the dirty dishes tub, and hand wash all of the pots, pans, and cooking tools you use. Please clean up any mess you may have made. Remember to turn on the fan when using the stove or oven so the fire alarm does not go off from the steam! Please only smoke outside, away from the apartment building, and dispose of your cigarettes responsibly. Checkout: Checkout is at 11:00 am, please inquire if you would like to check out later or leave your bags with us for the day. If we are not awake/home when you leave, please leave the passes on the desk in your room, lock the front door behind you, and put your keys in the lock box behind the front stair case.",""
"294",1163160,"SoHa comfort-by NW Central Park!",689339660,"","Cameron","Manhattan","Morningside Heights",40.80393,-73.95838,"United States","US",FALSE,"moderate","Private room",2022,"$968 ","$194 ",3,93,"6/22/2019",0.93,5,1,416,"We do not allow any pets on the property to protect our guests and family from allergies.  Please do not park in our driveway. You may find on-street parking available on Spring Park Ave or Rockview St. There is no smoking on the property. Please feel free to take a walk around our lovely neighborhood if you need a smoke. Otherwise we have no real ""rules"" except common courtesy please. We always want our guests to feel as much at home as possible, so feel free to do so. Should you need something or have a question, just ask! We are always happy to help. Most of all, enjoy your visit here in our studio!",""
"295",1163712,"Cozy room in Upper West Side",47501921105,"","Nelson","Manhattan","Upper West Side",40.80082,-73.9652,"United States","US",TRUE,"moderate","Private room",2020,"$643 ","$129 ",1,104,"6/25/2019",1.05,2,2,206,"No smoking in the house and no late noises, please!   ",""
"296",1164265,"Cozy Private Room in Apartment",11745797323,"","Tucker","","Harlem",40.82976,-73.94867,"United States","US",FALSE,"flexible","Private room",2019,"$960 ","$192 ",30,64,"7/6/2018",0.68,1,1,52,"#NAME?",""
"297",1164817,"The Cozy Brownstone Inn (discount)!",14516682915,"","Cole","Brooklyn","Bedford-Stuyvesant",40.683,-73.91981,"United States","US",TRUE,"flexible","Entire home/apt",2004,"$961 ","$192 ",3,127,"6/24/2019",1.25,1,2,295,"No smoking or open flames permitted on the property. No drugs.  No pets. Notify host of extra people ($10 charge per night per extra person).",""
"298",1165369,"Prewar Penthouse w Private Terrace",5813584967,"verified","Harris","Manhattan","Upper West Side",40.78971,-73.9729,"United States","US",FALSE,"strict","Entire home/apt",2010,"$544 ","$109 ",11,30,"6/13/2019",0.32,4,1,76,"Please treat our house as we'd treat yours: with care and respect.",""
"299",1165921,"Designer 2.5 BR Loft in Carroll Gardens by Subway",70108456652,"verified","Ryan","Brooklyn","Carroll Gardens",40.67817,-73.99495,"United States","US",TRUE,"flexible","Entire home/apt",2015,"$523 ","$105 ",2,106,"6/27/2019",1.34,5,3,16,"Please be respectful to other members of this home., no parties or loud music is permitted. You can use a porch on the back of the house. No smoking or candles is allowed inside or outside the house,  Please strip the bed and put linen and towels into laundry basket.",""
"300",1166474,"Bright Beautiful Brooklyn",66810551515,"unconfirmed","Russell","Brooklyn","Greenpoint",40.73119,-73.95578,"United States","US",FALSE,"strict","Private room",2011,"$614 ","$123 ",452,6,"11/13/2016",0.1,4,1,351,"- Noise to be kept to minimum level as to not to disturb others in the apartment or building between 11pm and 6:30am. - No cooking or storage of meat in the apartment (we are vegetarians) - No candles permitted  - Use the compost for non-animal organic waste and recycle all recyclables",""
"301",1167026,"Unique spacious loft on the Bowery",22374277894,"verified","Farrell","Manhattan","Little Italy",40.71943,-73.99627,"United States","US",TRUE,"moderate","Entire home/apt",2013,"$178 ","$36 ",2,191,"6/20/2019",1.88,2,1,397,"",""
